,Field,Dataset,Product,Obj__Id,Moisture__,Yield
3961,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3961,30.1,248.6402
3962,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3962,29.7,267.3558
3963,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3963,28.6,266.2964
3964,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3964,30.6,247.8301
3965,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3965,31.6,235.1629
3966,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3966,30.4,246.3005
3967,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3967,28.8,262.1525
3968,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3968,28.5,262.1783
3969,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3969,28.6,263.8337
3970,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3970,29.5,248.2741
3971,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3971,30.5,249.3834
3972,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3972,28.6,241.0097
3973,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3973,28.5,237.2082
3974,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3974,28.4,249.2307
3975,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3975,28.6,256.0646
3976,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3976,30.2,259.7025
3977,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3977,30.1,231.0543
3978,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3978,28.7,258.3902
3979,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3979,28.7,243.0332
3980,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3980,28.6,253.8291
3981,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3981,28.8,256.1307
3982,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3982,30.3,263.4158
3983,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3983,30.6,248.8377
3984,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3984,28.2,265.2747
3985,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3985,28.1,269.0084
3986,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3986,28.1,247.0946
3987,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3987,28.8,262.9843
3988,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3988,30.6,246.9057
3989,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3989,31.1,249.6113
3990,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3990,28.6,253.6478
3991,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3991,28.3,253.5219
3992,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3992,28.2,265.0987
3993,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3993,28.3,256.0743
3994,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3994,29,266.4041
3995,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3995,28.6,261.925
3996,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3996,27.7,271.5138
3997,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3997,28.4,258.9452
3998,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3998,28.1,288.1151
3999,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,3999,29.1,260.7715
4000,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4000,30.5,250.6305
4001,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4001,28.8,230.6976
4002,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4002,28.3,229.8666
4003,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4003,28,243.5234
4004,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4004,28.8,238.1881
4005,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4005,30.7,231.2108
4006,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4006,28.8,224.2131
4007,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4007,27.7,242.4048
4008,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4008,28.6,227.6798
4009,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4009,30.7,225.3515
4010,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4010,31,221.0906
4011,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4011,29.6,227.8916
4012,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4012,28.9,235.9283
4013,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4013,29.5,230.953
4014,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4014,30.6,246.0118
4015,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4015,29.5,234.8194
4016,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4016,29,258.8064
4017,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4017,28.6,249.3922
4018,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4018,30.1,247.8621
4019,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4019,29.8,239.4941
4020,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4020,29.1,243.1724
4021,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4021,29.6,245.9822
4022,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4022,31.1,220.2603
4023,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4023,30.5,230.6021
4024,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4024,29.7,220.6097
4025,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4025,29.2,251.9967
4026,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4026,28.8,255.3532
4027,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4027,29.9,244.955
4028,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4028,30.9,253.3801
4029,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4029,30.4,239.2658
4030,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4030,29,256.8282
4031,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4031,29,244.4001
4032,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4032,29.1,247.6415
4033,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4033,30.4,243.0875
4034,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4034,30.9,253.9976
4035,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4035,29.4,251.7872
4036,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4036,29.6,265.9411
4037,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4037,29.5,255.2996
4038,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4038,30.9,250.4668
4039,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4039,30.3,265.0931
4040,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4040,29.1,253.305
4041,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4041,28.6,273.3769
4042,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4042,27.9,267.3681
4043,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4043,28.3,264.1076
4044,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4044,30.4,244.0395
4045,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4045,28.8,239.9072
4046,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4046,28.2,249.9316
4047,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4047,28.7,244.8566
4048,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4048,29.9,247.1432
4049,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4049,30.9,226.7026
4050,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4050,30.7,241.4905
4051,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4051,28.8,240.5826
4052,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4052,29.1,249.9478
4053,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4053,28.5,226.4009
4054,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4054,29.9,218.3602
4055,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4055,30.4,221.3109
4056,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4056,28.4,206.7617
4057,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4057,28.5,226.7701
4058,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4058,30.5,203.128
4059,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4059,31.5,218.4192
4060,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4060,29.9,218.4631
4061,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4061,29,215.0844
4062,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4062,28.7,223.3751
4063,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4063,30.1,211.165
4064,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4064,31.4,206.5582
4065,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4065,29.7,217.5347
4066,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4066,28.7,213.6666
4067,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4067,29.3,213.2558
4068,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4068,30.4,224.1115
4069,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4069,30.6,208.4841
4070,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4070,29.6,223.8204
4071,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4071,30,224.9775
4072,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4072,29.6,235.315
4073,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4073,31.2,214.0278
4074,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4074,31.9,219.4227
4075,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4075,29.7,228.4967
4076,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4076,29.3,214.883
4077,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4077,28.7,237.8381
4078,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4078,29.8,228.6926
4079,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4079,31.3,208.548
4080,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4080,31,200.505
4081,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4081,29.2,176.766
4082,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4082,29.6,144.396
4083,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4083,31,113.6456
4084,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4084,31,113.7583
4085,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4085,31,111.4367
4086,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4086,31.9,51.9176
4087,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4087,31.9,51.9176
4088,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4088,31.9,51.084
4089,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4089,32.2,29.397
4090,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4090,34.7,341.3633
4091,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4091,32.5,230.5583
4092,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4092,32.5,162.3724
4093,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4093,32.5,134.9843
4094,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4094,30.3,203.908
4095,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4095,29.3,158.2611
4096,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4096,30.4,224.3577
4097,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4097,31.2,192.1134
4098,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4098,30.8,218.5838
4099,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4099,29.3,214.4985
4100,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4100,29.3,214.4985
4101,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4101,29.3,207.5116
4102,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4102,29.3,226.2714
4103,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4103,30.7,225.927
4104,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4104,31.6,186.9153
4105,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4105,31.1,204.5963
4106,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4106,29.5,189.1624
4107,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4107,28.7,195.4235
4108,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4108,30.2,196.5676
4109,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4109,31.4,217.3982
4110,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4110,30.1,216.5584
4111,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4111,28.9,214.5911
4112,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4112,28.7,200.8583
4113,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4113,30.5,197.8866
4114,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4114,31.4,206.0154
4115,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4115,28.7,199.0242
4116,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4116,28.3,237.5703
4117,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4117,28.5,219.774
4118,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4118,30.6,207.4674
4119,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4119,31.5,199.3995
4120,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4120,29.8,209.6417
4121,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4121,29.6,216.8704
4122,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4122,29.5,202.6625
4123,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4123,30.9,207.3186
4124,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4124,31,201.0175
4125,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4125,29.4,254.4712
4126,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4126,28.5,235.0488
4127,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4127,28.7,238.4253
4128,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4128,30,220.7664
4129,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4129,31.5,229.1839
4130,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4130,30.8,228.8351
4131,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4131,29.4,240.3149
4132,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4132,28.8,266.472
4133,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4133,28.7,225.0555
4134,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4134,28.7,245.4543
4135,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4135,30.6,204.9289
4136,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4136,30.3,175.0503
4137,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4137,28.5,217.0522
4138,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4138,28.3,184.5992
4139,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4139,30,240.4691
4140,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4140,30.8,200.7484
4141,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4141,28.1,267.6481
4142,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4142,27.7,227.353
4143,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4143,28.1,259.755
4144,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4144,27.8,243.4654
4145,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4145,30.2,245.3685
4146,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4146,30.3,204.6931
4147,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4147,28.4,230.9126
4148,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4148,28.7,250.0671
4149,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4149,27.9,261.1002
4150,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4150,28.2,290.0093
4151,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4151,29.1,253.3964
4152,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4152,28.4,242.1931
4153,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4153,28.4,242.1931
4154,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4154,28.4,289.3264
4155,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4155,28.3,247.6946
4156,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4156,27.3,273.3843
4157,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4157,27.7,253.4604
4158,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4158,28,257.3932
4159,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4159,28,256.5056
4160,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4160,28,251.625
4161,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4161,29.4,258.4437
4162,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4162,30.5,232.0854
4163,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4163,28.6,247.7459
4164,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4164,27.6,232.4953
4165,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4165,27.2,247.3061
4166,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4166,27.1,261.2032
4167,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4167,29.2,253.7818
4168,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4168,29.2,253.7818
4169,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4169,30,219.9559
4170,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4170,28.1,224.7919
4171,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4171,27.5,228.3827
4172,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4172,27.7,215.6254
4173,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4173,29,203.5577
4174,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4174,30.2,190.0888
4175,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4175,28.8,203.4545
4176,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4176,27.4,177.2484
4177,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4177,27.9,207.0138
4178,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4178,29.7,224.5433
4179,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4179,30.3,205.8517
4180,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4180,30.3,204.972
4181,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4181,28,203.2198
4182,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4182,28,203.8005
4183,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4183,28,205.6425
4184,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4184,28.6,244.7344
4185,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4185,30.5,226.8354
4186,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4186,30,226.3225
4187,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4187,29.8,243.1667
4188,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4188,28.7,248.2052
4189,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4189,29,245.8638
4190,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4190,30.5,228.7696
4191,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4191,30.4,254.8936
4192,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4192,29.1,267.4067
4193,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4193,29.1,297.7983
4194,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4194,28.4,302.313
4195,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4195,28.1,291.4488
4196,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4196,28.3,269.2409
4197,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4197,29.2,274.5818
4198,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4198,31.1,260.4246
4199,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4199,29.8,241.4723
4200,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4200,28.7,261.5409
4201,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4201,27.9,205.0084
4202,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4202,28.7,219.9052
4203,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4203,28,196.3257
4204,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4204,29.5,216.2739
4205,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4205,30.1,207.909
4206,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4206,27.6,231.1671
4207,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4207,27.8,240.2401
4208,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4208,28.2,231.5039
4209,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4209,27.1,229.5714
4210,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4210,28,186.3671
4211,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4211,28.9,207.8499
4212,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4212,28,205.7249
4213,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4213,27.8,220.1776
4214,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4214,27.4,252.6188
4215,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4215,27.3,270.223
4216,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4216,29.3,251.9931
4217,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4217,28.4,225.9361
4218,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4218,27,265.6257
4219,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4219,27,223.3115
4220,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4220,26.3,267.2936
4221,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4221,27.6,255.4751
4222,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4222,28.6,223.2557
4223,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4223,28.8,240.3104
4224,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4224,27.4,253.6585
4225,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4225,27.6,273.2004
4226,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4226,27.5,264.6478
4227,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4227,27.4,272.653
4228,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4228,28.2,234.5932
4229,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4229,30.1,243.7923
4230,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4230,29.4,264.9441
4231,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4231,28.1,260.7079
4232,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4232,28.3,255.4424
4233,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4233,28.1,230.5119
4234,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4234,27.8,245.5749
4235,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4235,27.5,249.0617
4236,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4236,27.8,233.0552
4237,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4237,29.9,241.6666
4238,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4238,29.6,226.4219
4239,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4239,27.9,237.539
4240,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4240,27.8,214.9463
4241,M5 F3 S2 20.63,25/10/23-16:25:35 (2012384061),CORN,4241,28,208.9236
